thread,favorite_count_mean,favorite_count_sum,favorite_count_var,has_quest_mean,has_quest_sum,has_quest_var,number_punct_mean,number_punct_sum,number_punct_var,Adjective_mean,Adjective_sum,Adjective_var,Noun_mean,Noun_sum,Noun_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,thread_length,media_count_mean,media_count_sum,media_count_var,has_coords_mean,has_coords_sum,has_coords_var,capitalratio_mean,capitalratio_sum,capitalratio_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,Pronoun_mean,Pronoun_sum,Pronoun_var,retweet_count_mean,retweet_count_sum,retweet_count_var,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,user.name_length_mean,user.name_length_sum,user.name_length_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,urls_count_mean,urls_count_sum,urls_count_var,sensitive_mean,sensitive_sum,sensitive_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,Adverb_mean,Adverb_sum,Adverb_var,contentlength_mean,contentlength_sum,contentlength_var,is_rumor,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,Verb_mean,Verb_sum,Verb_var,hasperiod_mean,hasperiod_sum,hasperiod_var,user.verified_mean,user.verified_sum,user.verified_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,user_mentions_mean,user_mentions_sum,user_mentions_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_place_mean,has_place_sum,has_place_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,component_count,largest_cc_diameter,time_to_first_resp,time_to_last_resp
499531968229683200,3063.0,45945,64420555.42857141,0.06666666666666667,1,0.06666666666666667,6.6,99,21.68571428571429,0.5333333333333333,8,0.26666666666666666,6.0,90,5.714285714285714,0.2,3,0.17142857142857143,15,0.13333333333333333,2,0.12380952380952381,0.0,0,0.0,0.041440637702637236,0.6216095655395585,0.0008358193842325637,9108851.533333333,136632773,33456846919411.98,0.6,9,0.6857142857142857,6921.466666666666,103822,333036536.9809523,1.0,15,0.0,11.4,171,3.828571428571429,0.0,0,0.0,11894766.866666667,178421503,18896079736817.26,0.13333333333333333,2,0.1238095238095238,0.06666666666666667,1,0.06666666666666667,0.0,0,0.0,0.0,0,0.0,8730.133333333333,130952,19509886.55238095,0,0,0.0,15.266666666666667,229,34.63809523809523,0,14.0,210,9.285714285714283,3.066666666666667,46,3.066666666666667,1.7333333333333334,26,1.923809523809524,0.0,0,0.0,0.0,0,0.0,0.04666666666666666,0.7,0.07945238095238094,1.3333333333333333,20,0.6666666666666667,0.06666666666666667,1,0.06666666666666665,0.0,0,0.0,0.26666666666666666,4,0.20952380952380958,0.8666666666666667,3930,172,0,1407932676000.0,1229544005000.0,9968,1407932676000.0,1407954434000.0,49613694801020.414,2,3,0.0,21758000.0
499532858399412224,37.55,751,13044.155263157892,0.2,4,0.16842105263157897,8.0,160,21.578947368421055,0.9,18,1.1473684210526316,5.25,105,7.565789473684211,0.2,4,0.16842105263157894,20,0.1,2,0.09473684210526315,0.0,0,0.0,0.10138536900316061,2.0277073800632124,0.019889140916709486,7878697.1,157573942,40975065077159.35,0.55,11,0.681578947368421,109.0,2180,111984.42105263157,0.9,18,0.09473684210526315,10.85,217,5.502631578947367,0.05,1,0.049999999999999996,10789907.25,215798145,42597853232088.836,0.45,9,0.26052631578947366,0.1,2,0.19999999999999998,0.0,0,0.0,0.05,1,0.049999999999999996,34803.15,696063,2880590442.45,0,0,0.0,12.9,258,52.83157894736842,0,13.7,274,21.905263157894733,2.15,43,3.9236842105263157,1.75,35,5.460526315789474,0.05,1,0.049999999999999996,0.0,0,0.0,-0.0929568283279221,-1.8591365665584418,0.08646695466254943,1.35,27,0.44999999999999984,0.25,5,0.19736842105263158,0.05,1,0.049999999999999996,0.2,4,0.2736842105263157,0.85,4795,78,0,1407932888000.0,1332195994000.0,3454,1407932888000.0,1407944318000.0,12981822526315.79,3,2,0.0,11430000.0
499536812109742080,7.1,142,399.56842105263155,0.05,1,0.04999999999999999,4.45,89,8.786842105263156,1.2,24,1.1157894736842107,6.05,121,6.36578947368421,0.1,2,0.09473684210526316,20,0.0,0,0.0,0.0,0,0.0,0.05740782003704113,1.1481564007408227,0.002265363466647542,8264977.8,165299556,33386512037314.7,0.95,19,0.7868421052631579,16.75,335,2623.039473684211,1.0,20,0.0,11.95,239,10.260526315789473,0.2,4,0.16842105263157894,12710086.7,254201734,35669649012133.695,0.1,2,0.09473684210526313,0.1,2,0.09473684210526315,0.0,0,0.0,0.1,2,0.09473684210526315,83607.0,1672140,9915425013.157894,0,0,0.0,17.05,341,69.62894736842104,0,13.95,279,26.57631578947368,3.25,65,5.56578947368421,1.25,25,0.9342105263157895,0.0,0,0.0,0.0,0,0.0,0.0630790343915344,1.2615806878306879,0.03971454678581282,1.55,31,0.5763157894736842,0.05,1,0.049999999999999996,0.0,0,0.0,0.25,5,0.3026315789473684,0.85,4625,213,0,1407933831000.0,1237417499000.0,124096,1407933831000.0,1407950616000.0,29739409983379.5,3,2,0.0,16785000.0
499541439962185729,6.485981308411215,694,2164.53517898078,0.14018691588785046,15,0.1216716628460589,4.037383177570093,432,23.772174219714337,1.102803738317757,118,1.036501498853818,6.626168224299065,709,3.4438370657732307,0.5607476635514018,60,0.24863339798977244,107,0.09345794392523364,10,0.08552283547875152,0.009345794392523364,1,0.009345794392523362,0.06746592696156607,7.21885418488757,0.0015006660964632767,12208031.747663552,1306259397,4827506909377.511,1.2149532710280373,130,1.4156233468524073,16.19626168224299,1733,13674.159231176165,0.9906542056074766,106,0.009345794392523364,12.102803738317757,1295,10.451595838476456,0.12149532710280374,13,0.12660906365720329,9640201.504672898,1031501561,30276739439563.188,0.16822429906542055,18,0.14124493034738145,0.09345794392523364,10,0.08552283547875152,0.018691588785046728,2,0.018515253041791573,0.06542056074766354,7,0.06171751013930525,11853.943925233645,1268372,1366711583.7138076,0,0,0.0,17.046728971962615,1824,18.875154293775342,0,11.570093457943925,1238,16.266266972315282,3.1401869158878504,336,3.649973549638511,0.9065420560747663,97,1.8591077411391286,0.0,0,0.0,0.0,0,0.0,0.07582610146862481,8.113392857142856,0.08942134811031456,3.4018691588785046,364,1.9218832657379656,0.037383177570093455,4,0.0363251631105625,0.009345794392523364,1,0.009345794392523362,0.205607476635514,22,0.3346852406982896,0.9719626168224299,31626,336,0,1407934934000.0,1236925607000.0,19175,1407934934000.0,1408023009000.0,129194148187700.22,2,6,0.0,88075000.0
499542449753051136,3.3684210526315788,64,98.35672514619881,0.15789473684210525,3,0.14035087719298248,4.578947368421052,87,14.812865497076025,1.4210526315789473,27,0.7017543859649122,7.421052631578948,141,16.701754385964914,0.5263157894736842,10,0.2631578947368421,19,0.0,0,0.0,0.0,0,0.0,0.09208085082783064,1.7495361657287822,0.02976870681662726,11421729.578947369,217012862,14083937619107.367,0.7368421052631579,14,0.6491228070175439,12.210526315789474,232,1337.8421052631577,0.8947368421052632,17,0.09941520467836257,11.263157894736842,214,7.093567251461988,0.21052631578947367,4,0.17543859649122806,11278819.52631579,214297571,13841167384113.93,0.3684210526315789,7,0.24561403508771928,0.21052631578947367,4,0.17543859649122806,0.0,0,0.0,0.0,0,0.0,9272.631578947368,176180,201920766.13450295,0,0,0.0,17.736842105263158,337,28.204678362573098,0,11.157894736842104,212,8.807017543859644,3.263157894736842,62,4.426900584795322,0.8947368421052632,17,1.0994152046783627,0.0,0,0.0,0.0,0,0.0,0.09967105263157895,1.89375,0.09478697104450945,1.3157894736842106,25,0.5614035087719298,0.21052631578947367,4,0.17543859649122806,0.0,0,0.0,0.5789473684210527,11,0.7017543859649124,0.8421052631578947,23081,913,0,1407935175000.0,1203703585000.0,26920,1407935175000.0,1407966331000.0,43847685617283.95,3,3,0.0,31156000.0
499553298668859392,2.6785714285714284,75,78.59656084656086,0.42857142857142855,12,0.25396825396825407,7.0,196,28.370370370370377,1.0,28,1.1111111111111112,5.678571428571429,159,5.04100529100529,0.6785714285714286,19,0.22619047619047622,28,0.14285714285714285,4,0.126984126984127,0.0,0,0.0,0.07221400536785212,2.0219921502998592,0.0022375405992099634,11105492.535714285,310953791,13474853664628.328,0.8214285714285714,23,1.2632275132275135,7.75,217,770.2685185185184,1.0,28,0.0,13.607142857142858,381,4.765873015873018,0.10714285714285714,3,0.09920634920634921,13385296.82142857,374788311,4653911269748.522,0.5,14,0.25925925925925924,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9939.214285714286,278298,265951026.54497358,0,0,0.0,15.464285714285714,433,42.183862433862444,0,12.464285714285714,349,4.10978835978836,2.892857142857143,81,3.728835978835979,1.0,28,0.4444444444444444,0.0,0,0.0,0.0,0,0.0,0.09209183673469387,2.5785714285714283,0.05912112772798714,1.4642857142857142,41,0.406084656084656,0.10714285714285714,3,0.09920634920634921,0.0,0,0.0,0.6785714285714286,19,1.3373015873015872,0.8571428571428572,5528,147,0,1407937762000.0,1279058817000.0,31032,1407937762000.0,1408071343000.0,880987262192043.9,3,4,0.0,133581000.0
499553426133753857,8.88888888888889,80,291.8611111111111,0.1111111111111111,1,0.11111111111111113,6.222222222222222,56,25.944444444444443,1.1111111111111112,10,1.1111111111111112,5.222222222222222,47,7.1944444444444455,0.0,0,0.0,9,0.0,0,0.0,0.0,0,0.0,0.0642661341162876,0.5783952070465883,0.0005812578017235705,7878933.222222222,70910399,25627870848894.195,0.2222222222222222,2,0.19444444444444448,43.0,387,7232.249999999999,0.6666666666666666,6,0.25,9.555555555555555,86,8.277777777777779,0.0,0,0.0,7052740.555555556,63474665,41899132703433.04,0.1111111111111111,1,0.11111111111111113,0.4444444444444444,4,0.2777777777777778,0.0,0,0.0,0.1111111111111111,1,0.11111111111111113,17463.444444444445,157171,213288892.0277778,0,0,0.0,13.777777777777779,124,39.19444444444444,0,10.777777777777779,97,11.444444444444443,2.6666666666666665,24,2.0,1.4444444444444444,13,1.2777777777777777,0.3333333333333333,3,0.25,0.0,0,0.0,-0.009499759499759508,-0.08549783549783557,0.10056599675376733,1.0,9,0.5,0.0,0,0.0,0.0,0,0.0,0.5555555555555556,5,1.027777777777778,0.6666666666666667,103920,1992,1,1407937792000.0,1211323366000.0,31250,1407937792000.0,1407998495000.0,402626901750000.0,2,2,0.0,60703000.0
499553513471741954,33.57142857142857,235,3287.285714285715,0.0,0,0.0,3.4285714285714284,24,6.9523809523809526,1.7142857142857142,12,1.5714285714285714,5.714285714285714,40,4.904761904761904,0.14285714285714285,1,0.14285714285714288,7,0.0,0,0.0,0.0,0,0.0,0.030788947495598077,0.21552263246918654,0.0007697223874635458,3281930.5714285714,22973514,18140483752061.285,0.7142857142857143,5,0.5714285714285714,45.0,315,5854.0,0.8571428571428571,6,0.14285714285714288,11.142857142857142,78,0.8095238095238093,0.0,0,0.0,13488008.57142857,94416060,31062228185062.285,0.14285714285714285,1,0.14285714285714288,0.0,0,0.0,0.0,0,0.0,0.2857142857142857,2,0.2380952380952381,36805.57142857143,257639,1534352450.6190474,0,0,0.0,18.857142857142858,132,12.476190476190474,0,11.142857142857142,78,27.14285714285714,3.5714285714285716,25,0.28571428571428564,1.0,7,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,-0.04285714285714285,-0.29999999999999993,0.1451488095238095,0.7142857142857143,5,0.2380952380952381,0.14285714285714285,1,0.14285714285714288,0.0,0,0.0,0.8571428571428571,6,0.8095238095238096,0.5714285714285714,14608,258,0,1407937813000.0,1309198007000.0,76392,1407937813000.0,1407944464000.0,6247951805555.555,2,2,0.0,6651000.0
499554114024771584,16.225,649,4917.153205128205,0.275,11,0.2044871794871794,6.05,242,15.433333333333334,1.15,46,0.8487179487179486,7.3,292,6.830769230769229,0.075,3,0.07115384615384615,40,0.05,2,0.048717948717948725,0.0,0,0.0,0.08399900059859984,3.3599600239439935,0.004615427612804811,7340303.825,293612153,24014184177685.895,1.075,43,1.3019230769230772,39.35,1574,30134.387179487177,0.975,39,0.024999999999999998,11.0,440,9.8974358974359,0.075,3,0.07115384615384616,14041079.925,561643197,9590740548575.303,0.35,14,0.23333333333333328,0.325,13,0.225,0.0,0,0.0,0.15,6,0.1307692307692308,15233.5,609340,119593160.76923074,0,0,0.0,18.15,726,25.617948717948725,0,14.275,571,12.512179487179486,3.25,130,3.67948717948718,0.825,33,0.6096153846153846,0.05,2,0.048717948717948725,0.0,0,0.0,-0.022289186507936515,-0.8915674603174606,0.05555130455516431,1.525,61,0.35833333333333334,0.075,3,0.07115384615384615,0.0,0,0.0,0.125,5,0.1121794871794872,0.95,5618101,85150,1,1407937956000.0,1178975090000.0,26163,1407937956000.0,1407940374000.0,396586564102.5641,2,6,0.0,2418000.0
499554248292458499,19.142857142857142,268,2266.4395604395604,0.07142857142857142,1,0.07142857142857142,7.071428571428571,99,33.76373626373626,0.7142857142857143,10,0.3736263736263735,6.642857142857143,93,7.016483516483515,0.14285714285714285,2,0.13186813186813187,14,0.35714285714285715,5,0.24725274725274723,0.0,0,0.0,0.08214937034583326,1.1500911848416657,0.018366018757813966,8568465.92857143,119958523,39852360819789.766,0.0,0,0.0,53.714285714285715,752,18300.219780219777,1.0,14,0.0,11.785714285714286,165,4.0274725274725265,0.07142857142857142,1,0.07142857142857141,7756804.642857143,108595265,45551903471758.555,0.14285714285714285,2,0.13186813186813187,0.14285714285714285,2,0.13186813186813187,0.07142857142857142,1,0.07142857142857142,0.0,0,0.0,33842.57142857143,473796,3165722926.5714283,0,0,0.0,12.357142857142858,173,26.401098901098905,0,10.571428571428571,148,26.109890109890106,2.142857142857143,30,1.9780219780219779,0.8571428571428571,12,0.43956043956043955,0.0,0,0.0,0.0,0,0.0,0.008928571428571421,0.12499999999999989,0.12534684065934068,1.3571428571428572,19,1.0164835164835164,0.07142857142857142,1,0.07142857142857142,0.0,0,0.0,0.5714285714285714,8,0.4175824175824176,0.7857142857142857,67585,566,0,1407937988000.0,1311568228000.0,37791,1407937988000.0,1408341686000.0,1.1871768928639054e+16,3,2,0.0,403698000.0
499560002341044224,5.300970873786408,546,1267.4869598324772,0.21359223300970873,22,0.16961736150770992,4.902912621359223,505,10.81401104130973,1.087378640776699,112,1.1785646297353893,5.776699029126213,595,6.5280791928421875,0.3883495145631068,40,0.2398629354654482,103,0.0,0,0.0,0.0,0,0.0,0.08651269397337878,8.910807479258015,0.006457927503775851,12159670.145631067,1252446025,19902666837795.69,1.2233009708737863,126,1.3516086046068918,11.533980582524272,1188,6462.682657529028,0.7864077669902912,81,0.1696173615077099,10.174757281553399,1048,7.851513420902339,0.13592233009708737,14,0.13820673900628205,12898624.59223301,1328558333,14668377854146.99,0.3300970873786408,34,0.2233009708737863,0.05825242718446602,6,0.055396916047972596,0.0,0,0.0,0.11650485436893204,12,0.10394060536836089,25907.485436893203,2668471,1218577759.0757658,0,0,0.0,17.0,1751,30.333333333333314,0,11.320388349514563,1166,34.572815533980574,3.563106796116505,367,2.954311821816104,1.5339805825242718,158,2.1336379211878924,0.019417475728155338,2,0.019227108319055775,0.0,0,0.0,0.05862516899228065,6.038392406204907,0.07568937220745317,1.7087378640776698,176,0.8555111364934322,0.1262135922330097,13,0.11136493432324383,0.0,0,0.0,0.13592233009708737,14,0.13820673900628214,0.970873786407767,106278,1304,1,1407939360000.0,1204833089000.0,12585,1407939360000.0,1408207016000.0,8568557262038830.0,3,6,0.0,267656000.0
499563566786433024,10.08108108108108,373,1686.298798798799,0.10810810810810811,4,0.0990990990990991,6.891891891891892,255,26.15465465465465,0.8648648648648649,32,0.6756756756756755,8.054054054054054,298,6.219219219219223,0.1891891891891892,7,0.15765765765765766,37,0.08108108108108109,3,0.07657657657657654,0.0,0,0.0,0.09732585826740237,3.6010567558938873,0.007646548166739238,10179310.54054054,376634490,24111111326206.535,0.6756756756756757,25,0.5030030030030029,17.756756756756758,657,5472.689189189187,0.918918918918919,34,0.07657657657657657,12.27027027027027,454,8.869369369369371,0.2702702702702703,10,0.36936936936936937,7058162.945945946,261152029,51102280771981.22,0.24324324324324326,9,0.18918918918918914,0.2702702702702703,10,0.3693693693693695,0.0,0,0.0,0.02702702702702703,1,0.027027027027027025,20399.324324324323,754775,1360800238.8918915,0,0,0.0,16.89189189189189,625,17.987987987987985,0,13.891891891891891,514,19.265765765765764,2.4864864864864864,92,1.9789789789789793,1.6756756756756757,62,1.891891891891892,0.0,0,0.0,0.0,0,0.0,0.1057973557973558,3.9145021645021645,0.1107410090198916,3.081081081081081,114,0.9099099099099099,0.13513513513513514,5,0.1201201201201201,0.0,0,0.0,0.5405405405405406,20,1.1441441441441447,0.8918918918918919,29878,1584,0,1407940210000.0,1250273935000.0,6263,1407940210000.0,1408945147000.0,2.0889961169797837e+17,3,6,0.0,1004937000.0
499564237552115712,29.0,174,2018.4,0.0,0,0.0,6.166666666666667,37,20.56666666666667,0.6666666666666666,4,0.2666666666666667,5.833333333333333,35,5.7666666666666675,0.5,3,0.3,6,0.3333333333333333,2,0.2666666666666667,0.0,0,0.0,0.13324771385423592,0.7994862831254155,0.03231255450687694,10684897.166666666,64109383,27451179608088.566,1.0,6,0.8,44.5,267,4699.5,0.8333333333333334,5,0.16666666666666669,12.5,75,3.1,0.16666666666666666,1,0.16666666666666669,10806038.0,64836228,28257446355534.4,0.16666666666666666,1,0.16666666666666669,0.16666666666666666,1,0.16666666666666669,0.0,0,0.0,0.0,0,0.0,22453.166666666668,134719,1705957710.1666665,0,0,0.0,15.666666666666666,94,39.46666666666666,0,11.666666666666666,70,7.066666666666667,3.3333333333333335,20,3.4666666666666663,1.1666666666666667,7,2.166666666666667,0.0,0,0.0,0.0,0,0.0,0.1581991792929293,0.9491950757575758,0.030355063791920146,0.8333333333333334,5,0.5666666666666667,0.16666666666666666,1,0.16666666666666669,0.0,0,0.0,0.5,3,0.30000000000000004,0.6666666666666667,691,7,0,1407940370000.0,1237436560000.0,1404,1407940370000.0,1407951404000.0,15898462640000.0,2,2,0.0,11034000.0
499565555645685760,13.333333333333334,120,685.25,0.1111111111111111,1,0.11111111111111113,7.777777777777778,70,11.944444444444445,1.0,9,0.5,7.777777777777778,70,5.694444444444445,0.5555555555555556,5,0.2777777777777778,9,0.0,0,0.0,0.1111111111111111,1,0.11111111111111113,0.029845016908885087,0.2686051521799658,0.00028699134246728923,12064975.111111112,108584776,19579559874144.86,0.7777777777777778,7,0.19444444444444445,29.333333333333332,264,3290.75,1.0,9,0.0,8.88888888888889,80,7.611111111111111,0.0,0,0.0,12614616.666666666,113531550,26389180630997.5,0.1111111111111111,1,0.11111111111111113,0.1111111111111111,1,0.11111111111111113,0.0,0,0.0,0.1111111111111111,1,0.11111111111111112,13571.666666666666,122145,225538654.75,0,0,0.0,19.666666666666668,177,41.0,1,12.0,108,6.75,4.111111111111111,37,2.111111111111111,1.4444444444444444,13,0.5277777777777778,0.2222222222222222,2,0.19444444444444445,0.0,0,0.0,-0.32453703703703707,-2.9208333333333334,0.07864776234567901,1.8888888888888888,17,0.3611111111111111,0.0,0,0.0,0.1111111111111111,1,0.11111111111111113,0.4444444444444444,4,0.2777777777777778,0.7777777777777778,34600,1773,1,1407940684000.0,1217881484000.0,25222,1407940684000.0,1407963291000.0,53823535734375.0,2,2,0.0,22607000.0
499567797064957952,46.12820512820513,1799,40023.114709851565,0.07692307692307693,3,0.0728744939271255,7.17948717948718,280,18.46693657219973,1.0256410256410255,40,0.6572199730094468,5.435897435897436,212,5.620782726045884,0.3333333333333333,13,0.22807017543859642,39,0.38461538461538464,15,0.24291497975708504,0.02564102564102564,1,0.02564102564102563,0.09942647210651008,3.877632412153893,0.007193724047855194,10141941.17948718,395535706,30854374594929.723,0.7435897435897436,29,1.3535762483130909,80.94871794871794,3157,123506.89203778682,0.9487179487179487,37,0.049932523616734184,10.435897435897436,407,9.199730094466936,0.05128205128205128,2,0.049932523616734135,10726220.794871794,418322611,31581848537305.164,0.20512820512820512,8,0.16734143049932523,0.15384615384615385,6,0.13360323886639672,0.02564102564102564,1,0.025641025641025633,0.07692307692307693,3,0.07287449392712551,29158.641025641027,1137187,2059672604.8151145,0,0,0.0,13.102564102564102,511,45.62078272604588,0,11.128205128205128,434,14.851551956815118,2.1794871794871793,85,2.4669365721997294,1.1794871794871795,46,0.6248313090418355,0.05128205128205128,2,0.04993252361673415,0.0,0,0.0,-0.10113048009682626,-3.944088723776224,0.07979061046699336,1.3076923076923077,51,0.4291497975708502,0.1282051282051282,5,0.1147098515519568,0.02564102564102564,1,0.02564102564102563,1.0512820512820513,41,1.628879892037787,0.8717948717948718,103965,1988,1,1407941219000.0,1211323366000.0,31250,1407941219000.0,1409515494000.0,6.049261406695568e+16,5,4,0.0,1574275000.0
499568802267672576,11.166666666666666,134,1285.969696969697,0.25,3,0.20454545454545456,5.166666666666667,62,15.242424242424242,0.6666666666666666,8,0.4242424242424242,8.0,96,12.545454545454545,0.16666666666666666,2,0.15151515151515155,12,0.0,0,0.0,0.08333333333333333,1,0.08333333333333333,0.10359053261175218,1.2430863913410262,0.004152951422219855,6944867.166666667,83338406,38942053675142.88,0.25,3,0.20454545454545459,12.916666666666666,155,1730.9924242424242,0.9166666666666666,11,0.08333333333333333,11.083333333333334,133,6.083333333333332,0.0,0,0.0,10430583.0,125166996,45399627296122.0,0.5,6,0.2727272727272727,0.16666666666666666,2,0.1515151515151515,0.0,0,0.0,0.0,0,0.0,56403.583333333336,676843,7881603384.628788,0,0,0.0,14.416666666666666,173,37.3560606060606,0,12.416666666666666,149,20.62878787878788,2.0,24,2.909090909090909,1.0833333333333333,13,1.1742424242424243,0.0,0,0.0,0.0,0,0.0,0.06944444444444445,0.8333333333333334,0.04271885521885522,2.75,33,8.022727272727273,0.25,3,0.20454545454545459,0.08333333333333333,1,0.08333333333333333,0.5833333333333334,7,0.446969696969697,0.75,101975,2388,0,1407941458000.0,1238454255000.0,16725,1407941578000.0,1408013663000.0,921300361537190.0,5,2,120000.0,72205000.0
499569344184340480,25.476190476190474,535,6288.761904761905,0.23809523809523808,5,0.1904761904761905,3.6666666666666665,77,6.633333333333333,0.7142857142857143,15,1.0142857142857142,5.380952380952381,113,3.9476190476190474,0.23809523809523808,5,0.19047619047619052,21,0.0,0,0.0,0.09523809523809523,2,0.09047619047619047,0.06945943889172132,1.4586482167261476,0.0024003264242349774,6940214.571428572,145744506,28029959891566.258,0.5238095238095238,11,0.36190476190476184,81.0,1701,65361.9,1.0,21,0.0,10.380952380952381,218,7.347619047619046,0.047619047619047616,1,0.047619047619047616,11652170.714285715,244695585,30371011716223.414,0.47619047619047616,10,0.261904761904762,0.047619047619047616,1,0.0476190476190476,0.0,0,0.0,0.0,0,0.0,73177.0,1536717,48759828702.2,0,0,0.0,14.0,294,38.500000000000014,0,14.476190476190476,304,15.861904761904762,2.6666666666666665,56,3.2333333333333334,0.6190476190476191,13,0.5476190476190476,0.0,0,0.0,0.0,0,0.0,-0.022077922077922082,-0.46363636363636374,0.02396655680178408,1.5714285714285714,33,0.4571428571428572,0.23809523809523808,5,0.19047619047619044,0.09523809523809523,2,0.09047619047619047,0.09523809523809523,2,0.09047619047619046,0.9047619047619048,256,10,0,1407941587000.0,1284418207000.0,7424,1407941587000.0,1408079163000.0,806004752090000.0,5,3,0.0,137576000.0
499571347375136768,21.45,429,3814.0500000000006,0.05,1,0.049999999999999996,6.15,123,15.081578947368419,0.95,19,0.8921052631578948,6.45,129,4.471052631578947,0.55,11,0.2605263157894737,20,0.1,2,0.09473684210526315,0.0,0,0.0,0.1055194215588334,2.110388431176668,0.021771974972328204,9888814.05,197776281,20797447912539.42,0.85,17,0.8710526315789474,38.95,779,13764.892105263158,0.95,19,0.04999999999999999,10.4,208,11.305263157894737,0.0,0,0.0,11709667.25,234193345,23982647250833.566,0.3,6,0.2210526315789474,0.1,2,0.09473684210526313,0.0,0,0.0,0.1,2,0.09473684210526315,99884.8,1997696,67425414983.53684,0,0,0.0,15.55,311,31.207894736842107,0,11.15,223,12.765789473684213,2.85,57,1.502631578947368,1.3,26,0.9578947368421055,0.0,0,0.0,0.0,0,0.0,-0.09716269841269842,-1.9432539682539685,0.10591775859954118,1.9,38,1.2526315789473685,0.25,5,0.19736842105263158,0.0,0,0.0,0.45,9,0.6815789473684211,0.85,21743,372,0,1407942065000.0,1177549725000.0,18387,1407942065000.0,1407954420000.0,18394807534626.04,3,7,0.0,12355000.0
499571799764770816,29.43243243243243,1089,13816.530030030028,0.13513513513513514,5,0.12012012012012015,5.594594594594595,207,37.46996996996996,0.6216216216216216,23,0.5750750750750749,3.7837837837837838,140,7.007507507507508,0.13513513513513514,5,0.12012012012012013,37,0.1891891891891892,7,0.15765765765765768,0.08108108108108109,3,0.07657657657657654,0.11849056556529153,4.384150925915787,0.004717345814147062,9268326.72972973,342928089,40402367823398.484,0.3783783783783784,14,0.5750750750750752,19.7027027027027,729,6829.103603603602,0.918918918918919,34,0.07657657657657657,11.108108108108109,411,5.487987987987989,0.02702702702702703,1,0.027027027027027025,11483370.081081081,424884693,44557265447124.35,0.3783783783783784,14,0.24174174174174168,0.08108108108108109,3,0.07657657657657657,0.0,0,0.0,0.05405405405405406,2,0.05255255255255257,24178.81081081081,894616,1390038583.87988,0,0,0.0,9.027027027027026,334,31.638138138138135,0,11.432432432432432,423,22.085585585585584,1.6486486486486487,61,2.0675675675675667,0.6756756756756757,25,1.5585585585585582,0.0,0,0.0,0.0,0,0.0,0.22614221364221362,8.367261904761904,0.15662793639728162,1.1081081081081081,41,0.2102102102102102,0.32432432432432434,12,0.22522522522522526,0.13513513513513514,5,0.1201201201201201,0.6486486486486487,24,1.4564564564564568,0.8918918918918919,62616,224,0,1407942173000.0,1360598313000.0,1716,1407942173000.0,1409177519000.0,4.1236907122749224e+16,8,5,0.0,1235346000.0
499574200596983808,5.157894736842105,98,222.80701754385964,0.05263157894736842,1,0.05263157894736841,5.105263157894737,97,10.543859649122805,0.631578947368421,12,1.023391812865497,5.7894736842105265,110,4.508771929824562,0.10526315789473684,2,0.09941520467836257,19,0.0,0,0.0,0.0,0,0.0,0.0688618031337443,1.3083742595411418,0.01531039780624747,10164178.0,193119382,46837083826377.55,1.368421052631579,26,1.5789473684210527,15.052631578947368,286,1970.2748538011701,1.0,19,0.0,11.947368421052632,227,1.9415204678362576,0.15789473684210525,3,0.14035087719298245,11416964.47368421,216922325,39348462034466.586,0.21052631578947367,4,0.17543859649122806,0.2631578947368421,5,0.2046783625730994,0.0,0,0.0,0.0,0,0.0,17516.105263157893,332806,297066827.988304,0,0,0.0,18.157894736842106,345,40.2514619883041,0,10.421052631578947,198,15.146198830409357,4.052631578947368,77,5.385964912280701,1.0526315789473684,20,0.7192982456140351,0.0,0,0.0,0.0,0,0.0,0.014760765550239238,0.2804545454545455,0.030903752973649296,1.0,19,0.22222222222222227,0.15789473684210525,3,0.14035087719298245,0.0,0,0.0,0.2631578947368421,5,0.2046783625730994,0.8947368421052632,10270,232,0,1407942745000.0,1236806090000.0,44927,1407942745000.0,1407957316000.0,28821683555555.56,5,5,0.0,14571000.0
