thread,user.verified_mean,user.verified_sum,user.verified_var,number_punct_mean,number_punct_sum,number_punct_var,thread_length,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,urls_count_mean,urls_count_sum,urls_count_var,user_mentions_mean,user_mentions_sum,user_mentions_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,Noun_mean,Noun_sum,Noun_var,user.name_length_mean,user.name_length_sum,user.name_length_var,media_count_mean,media_count_sum,media_count_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,Adverb_mean,Adverb_sum,Adverb_var,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,is_rumor,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,capitalratio_mean,capitalratio_sum,capitalratio_var,has_quest_mean,has_quest_sum,has_quest_var,favorite_count_mean,favorite_count_sum,favorite_count_var,has_coords_mean,has_coords_sum,has_coords_var,Verb_mean,Verb_sum,Verb_var,Pronoun_mean,Pronoun_sum,Pronoun_var,Adjective_mean,Adjective_sum,Adjective_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,retweet_count_mean,retweet_count_sum,retweet_count_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,sensitive_mean,sensitive_sum,sensitive_var,hasperiod_mean,hasperiod_sum,hasperiod_var,has_place_mean,has_place_sum,has_place_var,contentlength_mean,contentlength_sum,contentlength_var,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,component_count,largest_cc_diameter,time_to_first_resp,time_to_last_resp
544320992361721856,0.0,0,0.0,6.833333333333333,41,23.766666666666666,6,1.0,6,0.0,0.5,3,0.3,1.5,9,0.7000000000000002,0.0,0,0.0,12705687.833333334,76234127,25904327680.16666,0.0,0,0.0,8.0,48,4.399999999999999,9.5,57,11.499999999999998,0.0,0,0.0,10599024.333333334,63594146,26986304191035.066,0.16666666666666666,1,0.16666666666666669,0.6666666666666667,0.0,0,0.0,0.16666666666666666,1,0.16666666666666669,0,0,0.0,9.333333333333334,56,8.666666666666668,1,0.6666666666666666,4,0.26666666666666666,0.0513473472727683,0.30808408363660983,0.0005767370299499933,0.0,0,0.0,6.333333333333333,38,225.8666666666667,0.0,0,0.0,2.8333333333333335,17,0.5666666666666667,0.5,3,0.3,1.8333333333333333,11,3.7666666666666666,6179.833333333333,37079,70092303.76666667,0.0,0,0.0,22.833333333333332,137,3128.166666666667,0.07658529741863075,0.4595117845117845,0.010983857703484529,0.0,0,0.0,1.3333333333333333,8,0.6666666666666666,0.0,0,0.0,18.333333333333332,110,12.26666666666667,2499,111,0,1418611212000.0,1247927824000.0,736,1418611702000.0,1418616825000.0,4184853040000.0,2,2,490000.0,5613000.0
544321103875694593,0.0,0,0.0,5.555555555555555,250,37.66161616161616,45,0.8888888888888888,40,0.10101010101010108,0.15555555555555556,7,0.13434343434343438,2.7333333333333334,123,0.927272727272727,0.15555555555555556,7,0.13434343434343432,9003197.0,405143865,26907680487552.277,0.08888888888888889,4,0.08282828282828285,6.733333333333333,303,6.336363636363638,9.0,405,4.59090909090909,0.13333333333333333,6,0.11818181818181821,11039685.91111111,496785866,22285908608982.48,0.35555555555555557,16,0.6434343434343434,0.9111111111111111,0.0,0,0.0,0.0,0,0.0,0,0,0.0,11.511111111111111,518,11.664646464646461,1,0.13333333333333333,6,0.11818181818181818,0.07474141664011386,3.363363748805124,0.0026479918087111793,0.15555555555555556,7,0.13434343434343435,1.288888888888889,58,20.34646464646464,0.044444444444444446,2,0.043434343434343436,1.9333333333333333,87,3.1545454545454543,0.5111111111111111,23,0.6191919191919191,1.711111111111111,77,1.0737373737373739,14529.133333333333,653811,595228657.2545453,0.24444444444444444,11,0.18888888888888886,3.311111111111111,149,434.90101010101046,0.07640089385922721,3.4380402236652245,0.08715319521865748,0.0,0,0.0,1.0888888888888888,49,0.8555555555555553,0.044444444444444446,2,0.043434343434343436,15.311111111111112,689,37.03737373737375,35028,2565,0,1418611238000.0,1228553805000.0,31758,1418611333000.0,1418621377000.0,5400872526342.976,8,4,95000.0,10139000.0
544321311250468865,0.25,4,0.20000000000000007,3.5625,57,4.129166666666666,16,0.875,14,0.11666666666666664,0.0,0,0.0,1.125,18,0.25,0.1875,3,0.29583333333333334,8184443.125,130951090,35207035938864.914,0.0625,1,0.06249999999999999,5.125,82,4.116666666666666,11.8125,189,3.8958333333333326,0.0,0,0.0,11264612.875,180233806,46867360737597.05,0.0625,1,0.0625,0.875,0.0,0,0.0,0.0,0,0.0,0,0,0.0,9.4375,151,26.262499999999996,0,0.0625,1,0.0625,0.03836010355483858,0.6137616568774172,0.0006745823844128977,0.3125,5,0.22916666666666666,14.375,230,3155.7166666666662,0.0,0,0.0,2.25,36,2.8666666666666667,0.875,14,1.45,0.25,4,0.20000000000000004,19076.125,305218,795414693.5833335,0.375,6,0.24999999999999997,8.375,134,1122.25,0.1010416666666667,1.6166666666666671,0.17535069444444445,0.0,0,0.0,1.3125,21,2.229166666666667,0.0,0,0.0,12.8125,205,48.56250000000001,16015,481,1,1418611288000.0,1237427378000.0,12370,1418611606000.0,1418652911000.0,165176619973333.34,3,2,318000.0,41623000.0
544321631976296449,0.125,2,0.11666666666666665,9.875,158,39.316666666666656,16,0.9375,15,0.06249999999999999,0.5,8,0.26666666666666666,1.5,24,0.6666666666666667,0.0625,1,0.062499999999999986,10148645.75,162378332,29929760056623.54,0.0625,1,0.0625,6.5625,105,14.929166666666667,11.125,178,4.783333333333333,0.625,10,0.25,10012096.5625,160193545,32002517769999.062,0.5625,9,0.39583333333333337,0.8125,0.0,0,0.0,0.0625,1,0.0625,0,0,0.0,12.1875,195,17.89583333333333,0,0.5,8,0.26666666666666666,0.24508022180898395,3.921283548943743,0.029075943630491867,0.0625,1,0.062499999999999986,7.1875,115,796.2958333333332,0.0,0,0.0,0.4375,7,0.7958333333333333,0.25,4,0.5999999999999999,0.5,8,0.9333333333333335,6960.125,111362,105380108.91666669,0.125,2,0.11666666666666667,35.4375,567,20017.59583333333,-0.01857638888888889,-0.2972222222222222,0.07962625385802467,0.0,0,0.0,1.75,28,1.4,0.0625,1,0.0625,9.8125,157,31.49583333333333,12357,168,1,1418611364000.0,1410270945000.0,1038,1418611794000.0,1418620388000.0,5563245982222.222,3,3,430000.0,9024000.0
544321934410788865,0.06666666666666667,1,0.06666666666666667,5.133333333333334,77,12.980952380952383,15,0.9333333333333333,14,0.06666666666666667,0.26666666666666666,4,0.20952380952380953,2.533333333333333,38,0.40952380952380957,0.06666666666666667,1,0.06666666666666667,10402122.333333334,156031835,21754775170123.24,0.06666666666666667,1,0.06666666666666667,7.066666666666666,106,4.6380952380952385,10.2,153,5.885714285714287,0.0,0,0.0,10743431.466666667,161151472,36958388969609.13,0.26666666666666666,4,0.20952380952380958,0.8666666666666667,0.0,0,0.0,0.0,0,0.0,0,0,0.0,10.866666666666667,163,12.552380952380954,1,0.3333333333333333,5,0.23809523809523808,0.08090840615849167,1.213626092377375,0.0018340576734538316,0.2,3,0.17142857142857146,1.7333333333333334,26,31.638095238095243,0.0,0,0.0,3.066666666666667,46,3.2095238095238097,0.4,6,0.6857142857142858,0.6,9,0.8285714285714285,33386.8,500802,1828600245.171429,0.2,3,0.17142857142857146,9.266666666666667,139,1268.352380952381,0.10583333333333332,1.5875,0.1165372023809524,0.0,0,0.0,1.1333333333333333,17,0.838095238095238,0.13333333333333333,2,0.12380952380952379,15.866666666666667,238,16.83809523809523,15343,206,1,1418611436000.0,1378941893000.0,6393,1418611567000.0,1418643897000.0,67295768168367.36,2,3,131000.0,32461000.0
544323086841954304,0.125,1,0.125,3.5,28,3.1428571428571423,8,0.875,7,0.125,0.0,0,0.0,1.5,12,0.857142857142857,0.25,2,0.21428571428571433,9926118.75,79408950,20125665488692.785,0.125,1,0.12500000000000003,6.75,54,1.642857142857143,11.625,93,2.553571428571428,0.0,0,0.0,11477410.25,91819282,30518802423825.07,0.125,1,0.12500000000000003,0.75,0.0,0,0.0,0.0,0,0.0,0,0,0.0,12.0,96,15.714285714285714,0,0.25,2,0.21428571428571427,0.04350143359116501,0.3480114687293201,0.0006338068866637979,0.125,1,0.125,13.125,105,1348.4107142857144,0.0,0,0.0,2.625,21,2.5535714285714284,0.5,4,0.5714285714285714,1.375,11,2.267857142857143,9711.75,77694,102074631.92857143,0.25,2,0.21428571428571427,16.375,131,2034.8392857142858,0.18124999999999997,1.4499999999999997,0.12852678571428572,0.0,0,0.0,1.375,11,1.6964285714285714,0.0,0,0.0,17.625,141,18.839285714285715,2118,89,0,1418611711000.0,1244089257000.0,5218,1418612076000.0,1418631624000.0,39222806408163.266,2,2,365000.0,19913000.0
544323127522906112,0.0,0,0.0,6.346153846153846,165,12.555384615384616,26,0.9615384615384616,25,0.03846153846153846,0.038461538461538464,1,0.038461538461538464,1.9615384615384615,51,0.6784615384615386,0.0,0,0.0,7237117.230769231,188165048,36367702380558.664,0.0,0,0.0,5.884615384615385,153,8.426153846153847,10.884615384615385,283,4.906153846153845,0.0,0,0.0,12829811.923076924,333575110,19197578840936.234,0.23076923076923078,6,0.1846153846153846,0.9230769230769231,0.0,0,0.0,0.0,0,0.0,0,0,0.0,12.76923076923077,332,15.864615384615387,0,0.3076923076923077,8,0.22153846153846155,0.07336407682983084,1.907465997575602,0.0020144522755703776,0.0,0,0.0,3.9615384615384617,103,143.5584615384616,0.0,0,0.0,1.4230769230769231,37,1.133846153846154,0.34615384615384615,9,0.23538461538461536,0.9615384615384616,25,1.2384615384615385,27016.5,702429,1879929112.42,0.0,0,0.0,7.5,195,740.34,0.0644938394938395,1.676839826839827,0.08581921527246203,0.0,0,0.0,1.7692307692307692,46,1.6246153846153846,0.038461538461538464,1,0.03846153846153846,12.73076923076923,331,25.56461538461539,7228,263,0,1418611721000.0,1331345814000.0,23018,1418611760000.0,1418618052000.0,4698279350400.0,2,5,39000.0,6331000.0
544323358327070720,0.05,1,0.049999999999999996,5.15,103,18.450000000000006,20,0.8,16,0.1684210526315789,0.15,3,0.13421052631578947,1.45,29,0.3657894736842105,0.15,3,0.13421052631578947,8751664.8,175033296,38828566063681.55,0.15,3,0.13421052631578945,5.9,118,6.515789473684211,10.7,214,4.85263157894737,0.15,3,0.13421052631578945,12384621.4,247692428,32888268073157.723,0.25,5,0.3026315789473685,0.85,0.0,0,0.0,0.05,1,0.04999999999999999,0,0,0.0,11.65,233,18.239473684210527,0,0.25,5,0.19736842105263158,0.11936521407211817,2.3873042814423635,0.011625276605075717,0.0,0,0.0,7.9,158,1134.8315789473688,0.0,0,0.0,3.1,62,2.8315789473684214,0.6,12,0.5684210526315789,1.1,22,1.0421052631578949,13175.9,263518,168220381.77894735,0.15,3,0.13421052631578945,13.85,277,3749.6078947368414,0.0659848484848485,1.3196969696969698,0.040511025325020544,0.0,0,0.0,1.45,29,2.3657894736842104,0.0,0,0.0,15.4,308,54.673684210526325,689927,13827,1,1418611776000.0,1230451352000.0,51857,1418612005000.0,1418619942000.0,3802248975069.2515,6,4,229000.0,8166000.0
544323450270392322,0.047619047619047616,1,0.047619047619047616,1.0476190476190477,22,3.7476190476190476,21,0.8571428571428571,18,0.12857142857142856,0.047619047619047616,1,0.047619047619047616,0.9523809523809523,20,0.04761904761904761,0.14285714285714285,3,0.12857142857142856,12940240.047619049,271745041,23764369183904.54,0.0,0,0.0,2.5238095238095237,53,2.3619047619047624,11.047619047619047,232,5.447619047619048,0.0,0,0.0,10604647.0,222697587,50427704256276.9,0.0,0,0.0,0.9523809523809523,0.0,0,0.0,0.0,0,0.0,0,0,0.0,9.0,189,17.000000000000007,0,0.2857142857142857,6,0.21428571428571427,0.04569032764644928,0.9594968805754349,0.00932419224399211,0.0,0,0.0,22.0,462,10117.900000000003,0.0,0,0.0,1.1428571428571428,24,1.8285714285714287,0.7142857142857143,15,1.0142857142857142,0.14285714285714285,3,0.12857142857142853,30839.285714285714,647625,862921101.4142857,0.0,0,0.0,16.761904761904763,352,5900.190476190475,0.023809523809523808,0.5,0.10565476190476193,0.0,0,0.0,0.14285714285714285,3,0.2285714285714285,0.0,0,0.0,6.095238095238095,128,44.39047619047619,1396660,7781,1,1418611798000.0,1235354981000.0,12938,1418611812000.0,1418611870000.0,153910000.0,3,2,14000.0,72000.0
544323933634564098,0.045454545454545456,1,0.04545454545454545,4.681818181818182,103,10.703463203463205,22,0.8181818181818182,18,0.15584415584415584,0.09090909090909091,2,0.08658008658008656,1.4545454545454546,32,0.35497835497835495,0.18181818181818182,4,0.15584415584415584,7661450.818181818,168551918,37642983925963.69,0.045454545454545456,1,0.04545454545454545,4.818181818181818,106,8.632034632034632,9.954545454545455,219,10.712121212121215,0.0,0,0.0,10697982.636363637,235355618,34488289758153.1,0.09090909090909091,2,0.08658008658008656,0.9090909090909091,0.0,0,0.0,0.0,0,0.0,0,0,0.0,9.772727272727273,215,15.8982683982684,1,0.5,11,0.26190476190476186,0.09421671014740496,2.072767623242909,0.0011425930888068418,0.13636363636363635,3,0.12337662337662338,1.3181818181818181,29,30.51298701298702,0.0,0,0.0,3.1363636363636362,69,2.5043290043290045,1.1363636363636365,25,1.3614718614718615,0.9545454545454546,21,0.8073593073593073,17351.227272727272,381727,579239419.5173161,0.18181818181818182,4,0.1558441558441558,6.7272727272727275,148,995.636363636364,0.04495400432900432,0.9889880952380952,0.01788832602169656,0.0,0,0.0,1.5909090909090908,35,1.4913419913419914,0.0,0,0.0,15.090909090909092,332,50.562770562770574,1955622,24650,1,1418611913000.0,1205882357000.0,44358,1418611961000.0,1418616657000.0,1903326535147.3918,4,4,48000.0,4744000.0
544324444773433348,0.045454545454545456,1,0.04545454545454545,4.863636363636363,107,15.837662337662337,22,0.8636363636363636,19,0.12337662337662339,0.09090909090909091,2,0.08658008658008658,1.2272727272727273,27,0.3744588744588744,0.0,0,0.0,9472451.772727273,208393939,42472603781867.81,0.09090909090909091,2,0.08658008658008656,5.2727272727272725,116,11.636363636363637,10.590909090909092,233,11.300865800865802,0.045454545454545456,1,0.04545454545454544,9593906.090909092,211065934,55777727122577.8,0.18181818181818182,4,0.2510822510822511,0.8636363636363636,0.0,0,0.0,0.0,0,0.0,0,0,0.0,11.363636363636363,250,20.909090909090914,1,0.045454545454545456,1,0.04545454545454545,0.03234253830433565,0.7115358426953844,0.000769320285492377,0.22727272727272727,5,0.183982683982684,2.1818181818181817,48,48.34632034632035,0.0,0,0.0,2.590909090909091,57,5.015151515151514,0.6818181818181818,15,0.7034632034632035,1.4545454545454546,32,0.4502164502164502,20320.909090909092,447060,1200401888.943723,0.3181818181818182,7,0.22727272727272727,7.318181818181818,161,1073.9415584415588,-0.06509740259740261,-1.4321428571428574,0.1571063311688312,0.0,0,0.0,1.1363636363636365,25,1.551948051948052,0.045454545454545456,1,0.04545454545454545,13.5,297,70.64285714285714,4814829,120327,1,1418612035000.0,1173662881000.0,124250,1418612074000.0,1418619231000.0,2395193392290.249,4,2,39000.0,7196000.0
544324741239037952,0.0,0,0.0,3.6545454545454548,201,6.378451178451178,55,0.8363636363636363,46,0.1393939393939394,0.01818181818181818,1,0.01818181818181818,1.981818181818182,109,0.38855218855218854,0.03636363636363636,2,0.03569023569023569,6930278.236363636,381165303,27534631092388.1,0.07272727272727272,4,0.06868686868686869,6.945454545454545,382,10.08956228956229,12.709090909090909,699,4.765656565656566,0.01818181818181818,1,0.018181818181818174,6181747.090909091,339996090,43756388148120.71,0.10909090909090909,6,0.13602693602693602,0.9454545454545454,0.0,0,0.0,0.07272727272727272,4,0.06868686868686869,0,0,0.0,13.89090909090909,764,23.24713804713804,0,0.2909090909090909,16,0.21010101010101018,0.11101724627298683,6.105948545014275,0.021197106566129196,0.18181818181818182,10,0.15151515151515152,9.89090909090909,544,4385.987878787878,0.0,0,0.0,2.2545454545454544,124,3.156228956228955,0.8545454545454545,47,1.1636363636363636,1.0,55,1.2222222222222219,12471.218181818182,685917,378648668.91447806,0.2545454545454545,14,0.1932659932659933,7.418181818181818,408,2819.284848484848,0.012152477152477153,0.6683862433862434,0.06999403754518393,0.0,0,0.0,1.2727272727272727,70,2.2390572390572383,0.0,0,0.0,15.0,825,28.29629629629631,11664,159,0,1418612106000.0,1275919821000.0,11965,1418613020000.0,1418769990000.0,2249584618038751.8,5,6,914000.0,157884000.0
544325779199258626,0.0,0,0.0,7.0,14,8.0,2,1.0,2,0.0,0.5,1,0.5,1.0,2,2.0,0.0,0,0.0,6812791.5,13625583,67912274937820.5,0.0,0,0.0,5.5,11,4.5,12.0,24,2.0,0.0,0,0.0,12503287.5,25006575,37370225884.5,0.5,1,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,10.5,21,4.5,1,0.5,1,0.5,0.09619883040935673,0.19239766081871346,0.0013544338428918303,0.0,0,0.0,2.0,4,8.0,0.0,0,0.0,1.0,2,0.0,0.0,0,0.0,1.0,2,2.0,54219.5,108439,5707713324.5,0.0,0,0.0,1500.0,3000,4500000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,0.0,0.0,0,0.0,9.5,19,4.5,42670,16,0,1418612353000.0,1245053547000.0,798,1418743663000.0,1418743663000.0,0.0,2,1,131310000.0,131310000.0
544325896661114881,0.16666666666666666,1,0.16666666666666669,7.0,42,22.8,6,1.0,6,0.0,0.16666666666666666,1,0.16666666666666669,1.8333333333333333,11,0.16666666666666669,0.16666666666666666,1,0.16666666666666669,9928291.333333334,59569748,20652139722960.668,0.3333333333333333,2,0.26666666666666666,5.0,30,5.6,9.166666666666666,55,16.966666666666665,0.16666666666666666,1,0.16666666666666669,14019059.0,84114354,4564454712201.6,0.0,0,0.0,0.8333333333333334,0.0,0,0.0,0.16666666666666666,1,0.16666666666666669,0,0,0.0,11.833333333333334,71,26.96666666666666,0,0.6666666666666666,4,0.2666666666666667,0.1465303883067587,0.8791823298405523,0.010913687075996886,0.3333333333333333,2,0.26666666666666666,4.666666666666667,28,130.66666666666669,0.0,0,0.0,2.3333333333333335,14,3.0666666666666664,0.16666666666666666,1,0.16666666666666669,0.5,3,0.3,27032.333333333332,162194,1318232888.6666665,0.5,3,0.3,18.333333333333332,110,2016.6666666666667,-0.07083333333333332,-0.42499999999999993,0.17698307291666665,0.0,0,0.0,0.8333333333333334,5,0.5666666666666667,0.0,0,0.0,12.833333333333334,77,38.96666666666667,3775935,36872,1,1418612381000.0,1238848832000.0,99526,1418612554000.0,1418623210000.0,16594483360000.0,2,2,173000.0,10829000.0
544325938826076161,0.0,0,0.0,2.8333333333333335,34,6.515151515151516,12,0.75,9,0.20454545454545456,0.08333333333333333,1,0.08333333333333333,1.5,18,0.4545454545454547,0.0,0,0.0,9077612.75,108931353,39464213719418.016,0.16666666666666666,2,0.1515151515151515,3.5833333333333335,43,5.3560606060606055,10.916666666666666,131,8.446969696969697,0.0,0,0.0,10705869.0,128470428,50518987538943.28,0.0,0,0.0,0.9166666666666666,0.0,0,0.0,0.16666666666666666,2,0.15151515151515155,0,0,0.0,10.083333333333334,121,28.265151515151516,0,0.25,3,0.20454545454545459,0.17674928675293997,2.1209914410352795,0.023265319698339962,0.08333333333333333,1,0.08333333333333334,25.666666666666668,308,7409.696969696972,0.0,0,0.0,1.1666666666666667,14,3.2424242424242427,0.5833333333333334,7,0.9924242424242422,0.75,9,0.5681818181818182,76430.5,917166,56701159977.36364,0.25,3,0.20454545454545459,15.5,186,2883.0,-0.015704665704665697,-0.18845598845598838,0.013134766201144265,0.0,0,0.0,0.5,6,0.45454545454545453,0.0,0,0.0,9.333333333333334,112,63.51515151515151,3041,10,0,1418612391000.0,1379051906000.0,14149,1418612551000.0,1418649094000.0,194763778628099.2,2,2,160000.0,36703000.0
544326597055369216,0.03333333333333333,1,0.03333333333333333,5.033333333333333,151,10.929885057471262,30,0.7666666666666667,23,0.18505747126436775,0.23333333333333334,7,0.1850574712643678,1.4,42,0.5241379310344827,0.03333333333333333,1,0.03333333333333332,12074626.366666667,362238791,19475741231854.523,0.13333333333333333,4,0.11954022988505746,4.4,132,5.6965517241379295,11.4,342,6.179310344827587,0.0,0,0.0,13015137.8,390454134,10573095518546.166,0.26666666666666666,8,0.20229885057471267,0.9333333333333333,0.0,0,0.0,0.1,3,0.09310344827586206,0,0,0.0,11.033333333333333,331,13.481609195402298,1,0.4,12,0.24827586206896554,0.08192395452866232,2.4577186358598695,0.002393017569914249,0.1,3,0.09310344827586205,4.4,132,502.2482758620689,0.0,0,0.0,3.033333333333333,91,3.3436781609195405,0.5,15,0.5344827586206896,0.9666666666666667,29,1.2747126436781613,10233.233333333334,306997,744268876.7367817,0.2,6,0.16551724137931031,18.5,555,10153.086206896553,-0.10893569624819624,-3.2680708874458873,0.08773040571434877,0.03333333333333333,1,0.033333333333333326,0.9,27,0.5758620689655174,0.0,0,0.0,13.066666666666666,392,36.685057471264365,12525643,101797,1,1418612548000.0,1177252957000.0,22389,1418612576000.0,1418665841000.0,174794096929845.44,4,3,28000.0,53293000.0
544326741674967042,0.02564102564102564,1,0.025641025641025633,5.871794871794871,229,19.85155195681512,39,0.8974358974358975,35,0.0944669365721997,0.1794871794871795,7,0.20377867746288802,1.3076923076923077,51,0.3765182186234817,0.1794871794871795,7,0.15114709851551958,10969189.461538462,427798389,37728455769747.414,0.1794871794871795,7,0.15114709851551958,5.615384615384615,219,6.874493927125507,9.948717948717949,388,3.5762483130904195,0.02564102564102564,1,0.025641025641025633,13578398.846153846,529557555,19952693728720.926,0.05128205128205128,2,0.04993252361673415,0.9487179487179487,0.0,0,0.0,0.07692307692307693,3,0.1255060728744939,0,0,0.0,11.025641025641026,430,12.446693657219974,1,0.38461538461538464,15,0.24291497975708504,0.03647041599817425,1.4223462239287958,0.0011022222358153197,0.1282051282051282,5,0.11470985155195683,0.9487179487179487,37,9.049932523616734,0.02564102564102564,1,0.025641025641025637,2.6923076923076925,105,3.744939271255059,0.8205128205128205,32,1.098515519568151,1.4102564102564104,55,1.5114709851551962,8069.307692307692,314703,175075788.2186235,0.28205128205128205,11,0.2078272604588394,2.641025641025641,103,256.07827260458834,0.11147176897176898,4.34739898989899,0.1205834888142779,0.0,0,0.0,1.8205128205128205,71,2.151147098515519,0.02564102564102564,1,0.025641025641025637,16.128205128205128,629,45.693657219973,152634,5160,1,1418612582000.0,1212030074000.0,71927,1418612624000.0,1418621739000.0,10468905986149.584,4,4,42000.0,9157000.0
544326782334558208,0.05,1,0.049999999999999996,11.45,229,55.102631578947374,20,0.95,19,0.04999999999999999,0.55,11,0.2605263157894737,1.95,39,0.2605263157894737,0.05,1,0.049999999999999996,8647163.7,172943274,36379728070503.91,0.05,1,0.049999999999999996,5.35,107,4.344736842105263,10.05,201,6.576315789473685,0.45,9,0.26052631578947366,11689453.25,233789065,31493104703470.402,0.65,13,0.3447368421052632,0.85,0.0,0,0.0,0.05,1,0.049999999999999996,0,0,0.0,11.35,227,15.397368421052633,0,0.3,6,0.2210526315789474,0.09393936802243766,1.878787360448753,0.001238042916494275,0.1,2,0.09473684210526315,6.7,134,815.8000000000002,0.0,0,0.0,2.2,44,2.3789473684210525,0.3,6,0.431578947368421,0.45,9,0.681578947368421,28854.2,577084,1824942884.063158,0.15,3,0.13421052631578947,21.35,427,8982.344736842104,0.005624999999999996,0.11249999999999992,0.056537417763157884,0.0,0,0.0,1.55,31,0.7868421052631579,0.0,0,0.0,12.75,255,22.092105263157894,12525848,101799,1,1418612592000.0,1177252957000.0,22390,1418612627000.0,1418616583000.0,836859933518.0055,3,2,35000.0,3991000.0
544327278469988352,0.058823529411764705,1,0.058823529411764705,4.0,68,21.624999999999996,17,0.8823529411764706,15,0.1102941176470588,0.058823529411764705,1,0.058823529411764705,1.7058823529411764,29,0.4705882352941176,0.23529411764705882,4,0.3161764705882353,9850110.94117647,167451886,27338191225731.926,0.11764705882352941,2,0.1102941176470588,5.411764705882353,92,7.257352941176471,9.882352941176471,168,4.86029411764706,0.058823529411764705,1,0.058823529411764705,9366317.764705881,159227402,36775704269619.94,0.17647058823529413,3,0.15441176470588236,0.8823529411764706,0.0,0,0.0,0.11764705882352941,2,0.1102941176470588,0,0,0.0,11.058823529411764,188,19.433823529411764,0,0.5294117647058824,9,0.2647058823529411,0.1210458766633909,2.057779903277645,0.002837502682034567,0.17647058823529413,3,0.15441176470588233,4.705882352941177,80,301.72058823529414,0.0,0,0.0,2.6470588235294117,45,5.867647058823531,0.4117647058823529,7,0.3823529411764707,0.8235294117647058,14,0.6544117647058822,6901.411764705882,117324,224182919.13235292,0.29411764705882354,5,0.2205882352941177,15.588235294117647,265,4032.2573529411766,0.04798128342245991,0.8156818181818184,0.043732275841638316,0.0,0,0.0,1.1176470588235294,19,1.4852941176470589,0.11764705882352941,2,0.11029411764705882,13.117647058823529,223,42.48529411764707,12353,169,1,1418612710000.0,1410270945000.0,1037,1418612897000.0,1418614543000.0,188440371093.75,3,2,187000.0,1833000.0
544327577406410752,0.0,0,0.0,4.3,86,6.747368421052631,20,1.0,20,0.0,0.0,0,0.0,0.95,19,0.04999999999999999,0.15,3,0.13421052631578947,10789551.5,215791030,21682600586863.945,0.25,5,0.19736842105263158,3.65,73,5.186842105263157,11.85,237,5.292105263157896,0.1,2,0.09473684210526315,10319818.0,206396360,41649121665504.1,0.05,1,0.049999999999999996,0.9,0.0,0,0.0,0.1,2,0.09473684210526315,0,0,0.0,10.7,214,23.378947368421052,0,0.3,6,0.2210526315789474,0.06741979262142558,1.3483958524285116,0.0012212520869451947,0.3,6,0.22105263157894733,22.25,445,9807.88157894737,0.0,0,0.0,1.75,35,1.460526315789474,0.75,15,0.8289473684210527,0.8,16,1.010526315789474,8456.9,169138,124603090.19999999,0.5,10,0.26315789473684204,6.25,125,781.2500000000001,-0.02315104166666667,-0.4630208333333334,0.1357463700143914,0.0,0,0.0,0.8,16,1.1157894736842104,0.0,0,0.0,10.75,215,52.4078947368421,548543,7417,0,1418612782000.0,1239061973000.0,10073,1418612814000.0,1418626860000.0,13161863706371.191,2,2,32000.0,14078000.0
544328059482939392,0.0,0,0.0,3.5,35,4.722222222222222,10,0.9,9,0.1,0.0,0,0.0,1.2,12,0.4,0.1,1,0.10000000000000002,9403276.7,94032767,33020860997326.457,0.2,2,0.1777777777777778,6.7,67,6.455555555555555,11.1,111,8.322222222222223,0.0,0,0.0,12294580.4,122945804,31250679922900.26,0.4,4,0.48888888888888893,0.7,0.0,0,0.0,0.2,2,0.4000000000000001,0,0,0.0,12.0,120,20.0,0,0.2,2,0.17777777777777778,0.03863852838488187,0.38638528384881865,0.0004606410247106889,0.2,2,0.17777777777777778,8.3,83,617.5666666666666,0.0,0,0.0,3.0,30,0.8888888888888888,0.2,2,0.17777777777777778,1.2,12,1.0666666666666667,4713.3,47133,17817476.455555554,0.4,4,0.26666666666666666,11.4,114,1249.822222222222,-0.09238095238095238,-0.9238095238095239,0.21665854119425548,0.0,0,0.0,0.9,9,0.5444444444444445,0.0,0,0.0,16.4,164,9.822222222222223,9896,235,0,1418612897000.0,1383060890000.0,7167,1418613179000.0,1418623343000.0,8791768691358.024,2,2,282000.0,10446000.0
