thread,favorite_count_mean,favorite_count_sum,favorite_count_var,user_mentions_mean,user_mentions_sum,user_mentions_var,media_count_mean,media_count_sum,media_count_var,sensitive_mean,sensitive_sum,sensitive_var,has_place_mean,has_place_sum,has_place_var,has_coords_mean,has_coords_sum,has_coords_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,urls_count_mean,urls_count_sum,urls_count_var,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor,thread_length,user.has_bg_img_mean,user.has_bg_img_sum,user.has_bg_img_var,has_quest_mean,has_quest_sum,has_quest_var,has_exclaim_mean,has_exclaim_sum,has_exclaim_var,has_quest_or_exclaim_mean,has_quest_or_exclaim_sum,has_quest_or_exclaim_var,user.default_pic_mean,user.default_pic_sum,user.default_pic_var,has_smile_emoji_mean,has_smile_emoji_sum,has_smile_emoji_var,user.verified_mean,user.verified_sum,user.verified_var,user.name_length_mean,user.name_length_sum,user.name_length_var,user.handle_length_mean,user.handle_length_sum,user.handle_length_var,user.profile_sbcolor_mean,user.profile_sbcolor_sum,user.profile_sbcolor_var,user.profile_bgcolor_mean,user.profile_bgcolor_sum,user.profile_bgcolor_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,capitalratio_mean,capitalratio_sum,capitalratio_var,contentlength_mean,contentlength_sum,contentlength_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,Noun_mean,Noun_sum,Noun_var,Verb_mean,Verb_sum,Verb_var,Adjective_mean,Adjective_sum,Adjective_var,Pronoun_mean,Pronoun_sum,Pronoun_var,Adverb_mean,Adverb_sum,Adverb_var,src.followers_count,src.listed_count,src.user_verified,created,src.created_at,src.tweets_total,first_resp,last_resp,resp_var,component_count,largest_cc_diameter,time_to_first_resp,time_to_last_resp
552810166744547328,33.625,538,17101.58333333333,1.9375,31,0.7291666666666667,0.0,0,0.0,0.0,0,0.0,0.1875,3,0.16250000000000003,0.125,2,0.11666666666666667,54.4375,871,46721.595833333326,0.0625,1,0.0625,0.875,0.0,0,0.0,16658.4375,266535,229614374.12916666,0,16,0.875,14,0.11666666666666665,0.125,2,0.11666666666666667,0.0625,1,0.06249999999999999,0.1875,3,0.16249999999999998,0.1875,3,0.1625,0.0,0,0.0,0.0,0,0.0,10.4375,167,6.6625,10.9375,175,11.6625,7918113.6875,126689819,53421390993715.58,6877019.25,110032308,33347950985011.535,1.1875,19,1.7625,3.125,50,6.116666666666668,0.1875,3,0.1625,0.25,4,0.20000000000000007,0.023748873363069765,0.37998197380911625,0.0003774866134283369,16.875,270,17.85,0.036106601731601726,0.5777056277056276,0.0771248600335451,5.25,84,3.533333333333334,2.875,46,2.5166666666666666,1.25,20,1.133333333333333,0.6875,11,0.6291666666666667,0,0,0.0,24303,913,0,1420635189000.0,1227772879000.0,23920,1420635426000.0,1420705766000.0,281219504648888.97,2,4,237000.0,70577000.0
552810249263259649,27.666666666666668,83,1764.3333333333333,0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,55.333333333333336,166,7057.333333333333,0.3333333333333333,1,0.33333333333333337,0.33333333333333337,0.0,0,0.0,7897.0,23691,34247424.0,0,3,1.0,3,0.0,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,10.666666666666666,32,1.333333333333333,12.0,36,1.0,10045664.0,30136992,56441783483347.0,8865949.666666666,26597849,38434887861761.336,1.6666666666666667,5,0.3333333333333333,4.0,12,1.0,0.0,0,0.0,0.0,0,0.0,0.03348317569916447,0.10044952709749343,0.00017532298927990154,22.666666666666668,68,9.333333333333336,0.4523809523809524,1.3571428571428572,0.2568027210884354,8.333333333333334,25,10.333333333333332,4.333333333333333,13,4.333333333333333,1.6666666666666667,5,0.3333333333333333,0.0,0,0.0,0,0,0.0,9957,380,0,1420635208000.0,1231277943000.0,14505,1420635722000.0,1420635815000.0,2162250000.0,2,2,514000.0,607000.0
552810276635291649,3.888888888888889,35,103.86111111111113,1.6666666666666667,15,0.5,0.1111111111111111,1,0.11111111111111113,0.0,0,0.0,0.1111111111111111,1,0.11111111111111113,0.0,0,0.0,17.333333333333332,156,2551.25,0.2222222222222222,2,0.19444444444444445,0.7777777777777778,0.0,0,0.0,39672.333333333336,357051,3912517606.0,0,9,0.8888888888888888,8,0.1111111111111111,0.0,0,0.0,0.2222222222222222,2,0.19444444444444448,0.2222222222222222,2,0.19444444444444448,0.7777777777777778,7,0.19444444444444445,0.0,0,0.0,0.0,0,0.0,8.333333333333334,75,4.999999999999999,11.222222222222221,101,18.69444444444444,13559366.333333334,122034297,3328248227646.9995,13099673.666666666,117897063,1901856130084.0002,1.5555555555555556,14,0.777777777777778,5.0,45,3.75,0.1111111111111111,1,0.11111111111111112,0.0,0,0.0,0.06099460441797858,0.5489514397618073,0.0011425447772891067,15.444444444444445,139,46.02777777777778,0.08568322109988775,0.7711489898989898,0.13269792481492818,5.888888888888889,53,6.361111111111111,2.5555555555555554,23,2.2777777777777777,1.1111111111111112,10,1.8611111111111112,0.8888888888888888,8,0.3611111111111111,0,0,0.0,9236,428,0,1420635215000.0,1326650880000.0,3484,1420635343000.0,1420638319000.0,1253999234375.0,3,2,128000.0,3104000.0
552810287695659009,1.7142857142857142,24,34.21978021978021,1.0,14,0.15384615384615385,0.5,7,0.2692307692307692,0.0,0,0.0,0.07142857142857142,1,0.07142857142857142,0.0,0,0.0,8.357142857142858,117,959.9395604395609,0.5714285714285714,8,0.4175824175824176,0.7857142857142857,0.5714285714285714,8,0.4175824175824176,17424.571428571428,243944,1038054534.5714285,0,14,0.8571428571428571,12,0.13186813186813187,0.14285714285714285,2,0.13186813186813187,0.07142857142857142,1,0.07142857142857142,0.21428571428571427,3,0.1813186813186813,0.5714285714285714,8,0.26373626373626374,0.0,0,0.0,0.07142857142857142,1,0.07142857142857142,11.5,161,6.576923076923079,12.857142857142858,180,11.670329670329672,12016336.285714285,168228708,29427692448350.375,10194196.785714285,142718755,28740399767844.184,1.5,21,0.8846153846153846,10.214285714285714,143,58.7967032967033,0.0,0,0.0,0.0,0,0.0,0.21928584517388966,3.070001832434455,0.05790011448290907,13.857142857142858,194,13.362637362637361,-0.05238095238095238,-0.7333333333333334,0.026978403540903542,6.571428571428571,92,16.57142857142857,1.8571428571428572,26,1.5164835164835162,1.2142857142857142,17,1.5659340659340657,0.5,7,0.2692307692307692,0,0,0.0,972262,11778,1,1420635217000.0,1224979229000.0,123910,1420635238000.0,1420639848000.0,1636131053254.4385,2,2,21000.0,4631000.0
552810359409897472,15.5,31,480.5,2.0,4,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,51.5,103,5304.5,1.5,3,0.5,0.0,0.5,1,0.5,7689.5,15379,115292112.5,0,2,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.5,1,0.5,13.0,26,2.0,10.5,21,112.5,14149357.5,28298715,4556434837504.5,6945281.5,13890563,64859204790600.5,1.5,3,0.5,8.0,16,18.0,0.0,0,0.0,0.0,0,0.0,0.07151162790697674,0.14302325581395348,0.0009255002704164405,16.0,32,2.0,0.11666666666666668,0.23333333333333336,0.16055555555555553,9.0,18,2.0,2.0,4,0.0,2.0,4,0.0,0.0,0,0.0,0,0,0.0,77018,3580,1,1420635235000.0,1231196044000.0,15282,1420658074000.0,1420658074000.0,0.0,2,1,22839000.0,22839000.0
552810448324943872,1.55,31,38.892105263157895,1.1,22,0.19999999999999998,0.1,2,0.09473684210526315,0.0,0,0.0,0.05,1,0.049999999999999996,0.0,0,0.0,7.1,142,993.3578947368422,0.3,6,0.5368421052631579,0.85,0.15,3,0.23947368421052626,19753.15,395063,675925664.8710527,1,20,0.9,18,0.09473684210526315,0.1,2,0.09473684210526316,0.1,2,0.09473684210526316,0.2,4,0.16842105263157894,0.4,8,0.25263157894736843,0.0,0,0.0,0.05,1,0.049999999999999996,10.25,205,9.881578947368421,11.55,231,23.734210526315795,9659483.75,193189675,45771983842450.086,8678010.4,173560208,40223415257437.4,1.15,23,5.292105263157896,5.25,105,29.565789473684216,0.05,1,0.049999999999999996,0.1,2,0.09473684210526315,0.12398851751533244,2.479770350306649,0.01830274326909497,11.7,234,53.905263157894716,0.015312499999999996,0.3062499999999999,0.06329142680921052,5.65,113,18.23947368421053,1.7,34,2.326315789473684,0.3,6,0.431578947368421,0.55,11,0.5763157894736842,0,0,0.0,842416,13587,1,1420635256000.0,1249971165000.0,105017,1420635298000.0,1420636982000.0,149984864265.9279,3,3,42000.0,1726000.0
552810477940932609,5.407407407407407,146,631.096866096866,1.9259259259259258,52,0.6096866096866097,0.0,0,0.0,0.0,0,0.0,0.1111111111111111,3,0.10256410256410256,0.037037037037037035,1,0.037037037037037035,8.333333333333334,225,1823.5384615384612,0.18518518518518517,5,0.31054131054131057,0.8888888888888888,0.037037037037037035,1,0.03703703703703703,13029.037037037036,351784,67259566.42165242,0,27,1.0,27,0.0,0.1111111111111111,3,0.10256410256410256,0.18518518518518517,5,0.15669515669515668,0.2962962962962963,8,0.21652421652421655,0.37037037037037035,10,0.24216524216524224,0.0,0,0.0,0.1111111111111111,3,0.10256410256410257,12.25925925925926,331,4.430199430199429,13.592592592592593,367,3.712250712250712,11334360.333333334,306027729,28374063665280.297,7555134.888888889,203988642,29469080090087.402,1.1481481481481481,31,1.1310541310541313,4.296296296296297,116,19.062678062678064,0.0,0,0.0,0.07407407407407407,2,0.07122507122507123,0.08458826168250058,2.2838830654275157,0.007154906940499292,13.814814814814815,373,36.849002849002844,-0.07627314814814812,-2.0593749999999993,0.13234544715990026,5.888888888888889,159,7.717948717948716,2.4074074074074074,65,4.635327635327635,0.7037037037037037,19,0.8319088319088317,0.6296296296296297,17,0.7806267806267807,0,0,0.0,11538,167,1,1420635263000.0,1244601903000.0,19349,1420635339000.0,1420731890000.0,1264374802005917.5,4,4,76000.0,96627000.0
552810625873633280,5.5,121,346.92857142857144,2.1363636363636362,47,0.8852813852813852,0.13636363636363635,3,0.12337662337662338,0.0,0,0.0,0.09090909090909091,2,0.08658008658008658,0.0,0,0.0,22.272727272727273,490,10138.969696969696,0.09090909090909091,2,0.08658008658008656,0.9090909090909091,0.09090909090909091,2,0.08658008658008656,22140.272727272728,487086,441236896.96969694,0,22,0.7727272727272727,17,0.183982683982684,0.09090909090909091,2,0.08658008658008656,0.09090909090909091,2,0.08658008658008656,0.18181818181818182,4,0.15584415584415584,0.2727272727272727,6,0.2077922077922078,0.0,0,0.0,0.0,0,0.0,11.227272727272727,247,4.85064935064935,13.545454545454545,298,10.640692640692645,11804368.454545455,259696106,35849482329191.41,10783229.136363637,237231041,13841693827710.22,1.1818181818181819,26,1.3939393939393938,5.0,110,18.38095238095238,0.0,0,0.0,0.13636363636363635,3,0.12337662337662338,0.10199410263673303,2.2438702580081267,0.00623440758345085,10.272727272727273,226,27.826839826839823,0.0011363636363636374,0.025000000000000022,0.02514745670995671,5.363636363636363,118,5.48051948051948,1.4545454545454546,32,2.069264069264069,0.4090909090909091,9,0.6341991341991342,0.4090909090909091,9,1.015151515151515,0,0,0.0,1922,114,0,1420635298000.0,1321369649000.0,7854,1420635452000.0,1420640731000.0,1926266412698.4126,4,3,154000.0,5433000.0
552810804186460161,3.3333333333333335,70,181.13333333333335,1.380952380952381,29,0.4476190476190475,0.19047619047619047,4,0.16190476190476188,0.0,0,0.0,0.047619047619047616,1,0.047619047619047616,0.0,0,0.0,16.476190476190474,346,5461.7619047619055,0.38095238095238093,8,0.24761904761904763,0.9047619047619048,0.2857142857142857,6,0.3142857142857142,17412.571428571428,365664,1192597942.1571429,1,21,0.9047619047619048,19,0.09047619047619046,0.09523809523809523,2,0.09047619047619046,0.14285714285714285,3,0.12857142857142856,0.23809523809523808,5,0.19047619047619047,0.5238095238095238,11,0.2619047619047619,0.0,0,0.0,0.047619047619047616,1,0.047619047619047616,10.857142857142858,228,5.328571428571426,12.095238095238095,254,20.690476190476186,11159528.523809524,234350099,29705961843397.656,9785189.095238095,205488971,32312424329964.094,1.0,21,1.2,5.809523809523809,122,42.16190476190476,0.047619047619047616,1,0.04761904761904761,0.0,0,0.0,0.12209684778191633,2.564033803420243,0.02899324806984832,13.238095238095237,278,35.590476190476195,-0.008531746031746026,-0.17916666666666653,0.03988624338624338,6.380952380952381,134,8.647619047619049,1.619047619047619,34,2.0476190476190474,1.3333333333333333,28,1.1333333333333333,0.19047619047619047,4,0.16190476190476188,0,0,0.0,969090,11727,1,1420635341000.0,1224979229000.0,123741,1420635404000.0,1420637891000.0,740421927500.0,3,4,63000.0,2550000.0
552810805243412481,5.666666666666667,17,96.33333333333333,0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,36.0,108,3888.0,1.3333333333333333,4,1.3333333333333335,0.33333333333333337,0.0,0,0.0,8233.333333333334,24700,106666286.33333334,0,3,1.0,3,0.0,0.3333333333333333,1,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.6666666666666666,2,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,11.333333333333334,34,0.33333333333333304,10.666666666666666,32,2.333333333333334,10435932.333333334,31307797,59046191990025.33,8601761.666666666,25805285,48921646152321.33,0.3333333333333333,1,0.33333333333333337,4.0,12,1.0,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.035750994816674736,0.10725298445002421,4.60215245979838e-05,13.333333333333334,40,70.33333333333334,-0.16666666666666666,-0.5,0.08333333333333334,4.666666666666667,14,14.333333333333334,1.3333333333333333,4,2.333333333333333,1.0,3,1.0,1.0,3,0.0,0,0,0.0,30939,316,0,1420635341000.0,1249691356000.0,19977,1420635640000.0,1420635693000.0,702250000.0,2,2,299000.0,352000.0
552810855503757313,5.8,116,636.8000000000001,3.65,73,0.976315789473684,0.05,1,0.049999999999999996,0.0,0,0.0,0.05,1,0.049999999999999996,0.0,0,0.0,14.25,285,4061.25,0.15,3,0.13421052631578947,0.9,0.05,1,0.049999999999999996,15696.15,313923,454088632.6605264,0,20,0.85,17,0.13421052631578947,0.1,2,0.09473684210526315,0.2,4,0.16842105263157894,0.3,6,0.2210526315789474,0.3,6,0.2210526315789474,0.0,0,0.0,0.0,0,0.0,8.55,171,2.365789473684211,13.15,263,16.13421052631579,10099596.75,201991935,34407007510000.723,9229415.95,184588319,30829466641179.203,1.0,20,1.368421052631579,4.85,97,5.502631578947368,0.0,0,0.0,0.15,3,0.13421052631578947,0.11736116534856145,2.347223306971229,0.003048071577315557,13.55,271,21.313157894736843,-0.14145833333333332,-2.8291666666666666,0.1127640259502924,7.6,152,5.936842105263157,1.7,34,1.5894736842105264,0.4,8,0.6736842105263158,0.6,12,0.6736842105263157,0,0,0.0,53764,982,0,1420635353000.0,1227279092000.0,50149,1420635432000.0,1420635815000.0,8838930747.92244,2,3,79000.0,462000.0
552810884029222912,3.35,67,217.5026315789474,1.2,24,0.27368421052631575,0.1,2,0.09473684210526315,0.0,0,0.0,0.15,3,0.13421052631578947,0.0,0,0.0,8.1,162,1278.5157894736838,0.85,17,2.9763157894736842,0.8,0.45,9,0.3657894736842105,19188.2,383764,1002212261.1157898,0,20,0.8,16,0.16842105263157894,0.3,6,0.2210526315789474,0.1,2,0.09473684210526312,0.35,7,0.2394736842105263,0.55,11,0.26052631578947366,0.0,0,0.0,0.05,1,0.049999999999999996,10.9,218,7.3578947368421055,13.6,272,13.936842105263159,9745868.25,194917365,37388502894742.94,7491680.8,149833616,36005926772573.53,1.5,30,1.4210526315789473,7.45,149,30.89210526315789,0.0,0,0.0,0.15,3,0.13421052631578945,0.16792281181860763,3.3584562363721524,0.017039414309859356,13.2,264,32.27368421052632,0.08549242424242424,1.709848484848485,0.057881643891063754,8.1,162,15.884210526315787,1.5,30,1.7368421052631575,0.45,9,0.7868421052631579,0.2,4,0.48421052631578954,0,0,0.0,218826,3268,1,1420635360000.0,1256025400000.0,2420,1420635395000.0,1420665996000.0,58696948260387.81,2,4,35000.0,30636000.0
552811128326475776,8.846153846153847,115,942.4743589743589,1.5384615384615385,20,0.4358974358974359,0.07692307692307693,1,0.07692307692307693,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,22.615384615384617,294,6600.089743589742,0.15384615384615385,2,0.3076923076923077,0.8461538461538461,0.3076923076923077,4,0.5641025641025641,5878.7692307692305,76424,20257104.025641024,0,13,1.0,13,0.0,0.15384615384615385,2,0.14102564102564102,0.0,0,0.0,0.15384615384615385,2,0.14102564102564102,0.7692307692307693,10,0.19230769230769237,0.0,0,0.0,0.0,0,0.0,9.076923076923077,118,1.9102564102564097,11.615384615384615,151,15.42307692307692,13276478.538461538,172594221,2413894318952.77,12910510.384615384,167836635,436067464811.42303,2.0,26,2.0,6.6923076923076925,87,42.06410256410257,0.07692307692307693,1,0.07692307692307691,0.07692307692307693,1,0.07692307692307693,0.05430193784529783,0.7059251919888718,0.0020985466093435554,16.0,208,37.0,0.07026307026307026,0.9134199134199134,0.06680517714608623,5.846153846153846,76,3.807692307692308,2.6153846153846154,34,2.08974358974359,0.9230769230769231,12,0.576923076923077,0.8461538461538461,11,0.9743589743589741,0,0,0.0,520,7,0,1420635418000.0,1379491001000.0,2641,1420636701000.0,1420945485000.0,8551641325743057.0,3,3,1283000.0,310067000.0
552811254667288576,1.4,35,49.00000000000003,2.88,72,1.9433333333333334,0.08,2,0.07666666666666665,0.0,0,0.0,0.28,7,0.20999999999999996,0.28,7,0.20999999999999996,7.92,198,1535.4099999999996,0.28,7,0.46,0.88,0.08,2,0.07666666666666665,5559.08,138977,30724609.826666664,0,25,0.92,23,0.07666666666666665,0.28,7,0.21,0.04,1,0.04,0.32,8,0.2266666666666666,0.4,10,0.25000000000000006,0.0,0,0.0,0.04,1,0.04,8.04,201,4.45666666666667,9.96,249,14.123333333333333,12753888.72,318847218,10569623259238.71,11538174.48,288454362,9814595323069.342,0.92,23,1.4933333333333338,6.6,165,19.749999999999996,0.04,1,0.04,0.2,5,0.24999999999999997,0.07359170806654433,1.8397927016636084,0.0008071944808339236,13.24,331,29.69000000000001,0.09661818181818184,2.415454545454546,0.03915933907254362,6.08,152,5.993333333333333,2.04,51,2.0400000000000005,0.92,23,0.8266666666666668,0.72,18,0.5433333333333334,0,0,0.0,15086,541,1,1420635448000.0,1279664065000.0,19373,1420635782000.0,1420678289000.0,288493554750000.0,4,4,334000.0,42841000.0
552811319079227393,2.8,140,272.4897959183672,2.6,130,2.000000000000001,0.16,8,0.13714285714285718,0.02,1,0.019999999999999993,0.0,0,0.0,0.0,0,0.0,13.94,697,9350.710612244897,0.42,21,0.6159183673469386,0.92,0.2,10,0.16326530612244897,11686.4,584320,274024079.46938765,0,50,0.58,29,0.24857142857142855,0.16,8,0.13714285714285718,0.16,8,0.13714285714285715,0.24,12,0.1861224489795919,0.2,10,0.16326530612244894,0.0,0,0.0,0.04,2,0.039183673469387746,8.32,416,5.9771428571428595,13.12,656,8.434285714285714,7885277.24,394263862,45599520032432.305,7003219.94,350160997,39181926370148.26,1.44,72,0.9861224489795919,9.42,471,20.166938775510204,0.04,2,0.03918367346938775,0.12,6,0.10775510204081633,0.05400510850696281,2.7002554253481406,0.001195370563766067,17.48,874,18.866938775510203,0.059970907738095255,2.998545386904763,0.062150474138365434,6.84,342,5.769795918367345,3.08,154,1.9118367346938774,1.46,73,1.3146938775510202,0.84,42,0.994285714285714,0,0,0.0,1557582,27177,1,1420635463000.0,1172147567000.0,82067,1420635543000.0,1420662636000.0,42217469763431.89,2,5,80000.0,27173000.0
552811354323963904,2.2857142857142856,48,95.91428571428568,1.5714285714285714,33,0.5571428571428572,0.0,0,0.0,0.047619047619047616,1,0.047619047619047616,0.047619047619047616,1,0.04761904761904761,0.047619047619047616,1,0.04761904761904761,5.9523809523809526,125,731.647619047619,0.3333333333333333,7,0.3333333333333333,0.8571428571428572,0.23809523809523808,5,0.29047619047619055,20910.095238095237,439112,1172681571.6904762,0,21,0.7619047619047619,16,0.19047619047619047,0.23809523809523808,5,0.1904761904761905,0.19047619047619047,4,0.1619047619047619,0.3333333333333333,7,0.23333333333333334,0.5238095238095238,11,0.26190476190476186,0.0,0,0.0,0.047619047619047616,1,0.047619047619047616,9.714285714285714,204,7.414285714285713,10.857142857142858,228,20.52857142857143,9153730.047619049,192228331,40034547321871.15,9195549.666666666,193106543,31007488827630.93,1.1428571428571428,24,2.4285714285714284,6.714285714285714,141,24.914285714285707,0.14285714285714285,3,0.12857142857142856,0.14285714285714285,3,0.22857142857142856,0.08193122196434383,1.7205556612512203,0.005566327448370389,16.666666666666668,350,19.433333333333334,-0.13677028218694887,-2.872175925925926,0.08461824243500556,6.333333333333333,133,8.533333333333333,3.142857142857143,66,2.3285714285714283,1.5714285714285714,33,1.4571428571428573,0.5238095238095238,11,0.7619047619047619,0,0,0.0,462690,3744,1,1420635472000.0,1184862609000.0,51319,1420635502000.0,1420638100000.0,539875060000.0,3,4,30000.0,2628000.0
552811386259386370,3.473684210526316,66,222.04093567251465,1.1578947368421053,22,0.2514619883040935,0.3684210526315789,7,0.24561403508771928,0.0,0,0.0,0.05263157894736842,1,0.05263157894736842,0.05263157894736842,1,0.05263157894736842,17.894736842105264,340,6008.988304093566,0.5263157894736842,10,0.5964912280701754,0.8421052631578947,0.3157894736842105,6,0.22807017543859645,25826.36842105263,490701,2516355336.245614,1,19,0.631578947368421,12,0.24561403508771928,0.05263157894736842,1,0.05263157894736842,0.05263157894736842,1,0.052631578947368404,0.10526315789473684,2,0.09941520467836257,0.3157894736842105,6,0.2280701754385965,0.0,0,0.0,0.05263157894736842,1,0.05263157894736842,10.578947368421053,201,10.36842105263158,11.789473684210526,224,24.508771929824558,10087912.263157895,191670333,44243807284325.31,7661586.315789473,145570140,39890930030950.67,2.0526315789473686,39,1.7192982456140349,8.789473684210526,167,63.953216374269005,0.15789473684210525,3,0.14035087719298248,0.10526315789473684,2,0.09941520467836257,0.11523184291468641,2.189405015379042,0.0044006483359240655,16.105263157894736,306,48.54385964912282,-0.10620300751879697,-2.0178571428571423,0.11340243590126106,6.2631578947368425,119,4.649122807017544,2.263157894736842,43,4.538011695906433,1.368421052631579,26,0.5789473684210527,0.42105263157894735,8,0.5906432748538012,0,0,0.0,5571268,84177,1,1420635479000.0,1175408533000.0,104379,1420635522000.0,1420641476000.0,2092116444444.4453,2,2,43000.0,5997000.0
552811408094945280,1.8695652173913044,43,58.936758893280626,1.434782608695652,33,0.34782608695652184,0.043478260869565216,1,0.043478260869565216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,6.086956521739131,140,814.628458498024,0.6956521739130435,16,1.1304347826086956,0.782608695652174,0.08695652173913043,2,0.08300395256916995,21136.82608695652,486147,1491720306.7865617,0,23,0.9565217391304348,22,0.04347826086956521,0.21739130434782608,5,0.17786561264822134,0.08695652173913043,2,0.08300395256916994,0.2608695652173913,6,0.20158102766798416,0.4782608695652174,11,0.2608695652173913,0.0,0,0.0,0.043478260869565216,1,0.043478260869565216,9.434782608695652,217,3.984189723320158,10.0,230,17.181818181818183,11872289.739130436,273062664,20231613440321.113,9292976.086956521,213738450,28453585131071.99,1.2608695652173914,29,1.5652173913043477,5.391304347826087,124,26.43083003952569,0.0,0,0.0,0.043478260869565216,1,0.04347826086956521,0.06739461403141196,1.550076122722475,0.001213623366290318,15.73913043478261,362,28.47430830039526,-0.14963768115942028,-3.4416666666666664,0.1936898880105402,6.086956521739131,140,6.083003952569171,2.9565217391304346,68,2.679841897233201,1.0434782608695652,24,1.1343873517786562,1.0434782608695652,24,1.4980237154150196,0,0,0.0,1783363,14679,1,1420635485000.0,1184856173000.0,122224,1420635526000.0,1420642213000.0,2104381299586.777,4,3,41000.0,6728000.0
552811438994378754,13.066666666666666,196,2423.6380952380955,1.4,21,0.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,16.666666666666668,250,3890.095238095238,0.13333333333333333,2,0.1238095238095238,0.8666666666666667,0.06666666666666667,1,0.06666666666666667,6525.266666666666,97879,85723167.35238096,0,15,1.0,15,0.0,0.2,3,0.1714285714285714,0.0,0,0.0,0.2,3,0.1714285714285714,0.6666666666666666,10,0.2380952380952381,0.0,0,0.0,0.06666666666666667,1,0.06666666666666667,11.666666666666666,175,8.095238095238097,11.2,168,9.885714285714284,12682811.266666668,190242169,4523550908104.927,11096570.666666666,166448560,12791836374345.668,1.4666666666666666,22,1.552380952380952,2.933333333333333,44,5.780952380952381,0.0,0,0.0,0.06666666666666667,1,0.06666666666666667,0.03939150736041752,0.5908726104062628,0.0008928553428412595,13.333333333333334,200,37.23809523809524,0.043234126984126986,0.6485119047619048,0.10716518447656842,4.733333333333333,71,6.6380952380952385,2.6666666666666665,40,4.380952380952381,1.1333333333333333,17,1.9809523809523806,0.5333333333333333,8,0.6952380952380952,0,0,0.0,195966,3451,1,1420635492000.0,1233784054000.0,18497,1420635660000.0,1420673450000.0,152302919346938.78,4,5,168000.0,37958000.0
552811533303296001,11.95,239,2781.313157894737,1.7,34,1.2736842105263155,0.05,1,0.04999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,20.7,414,8526.326315789474,0.15,3,0.13421052631578947,0.9,0.0,0,0.0,8327.1,166542,119481154.72631575,0,20,1.0,20,0.0,0.35,7,0.23947368421052626,0.15,3,0.13421052631578945,0.5,10,0.2631578947368421,0.9,18,0.09473684210526319,0.0,0,0.0,0.0,0,0.0,12.05,241,6.681578947368424,13.3,266,11.905263157894737,12524070.75,250481415,3080036533282.934,12007981.95,240159639,7988455984018.055,0.4,8,0.35789473684210527,3.95,79,13.734210526315788,0.0,0,0.0,0.05,1,0.049999999999999996,0.030546405264191362,0.6109281052838272,0.0007728480915481887,12.9,258,56.41052631578947,0.17744977678571427,3.5489955357142855,0.05320567192298897,4.4,88,7.305263157894737,2.3,46,3.694736842105263,0.55,11,0.47105263157894744,0.65,13,0.45,0,0,0.0,21473,342,0,1420635514000.0,1288648369000.0,23265,1420635585000.0,1420669599000.0,55169221252077.56,2,3,71000.0,34085000.0
